minimum_temperature,maximum_temperature,crop_evapotranspiration,potential_evapotranspiration,vapour_pressure,wet_day_frequency,average_temperature,rainfall,cloud_cover
23.212,29.573,4.01,4.83,27.681,4.236,26.371,79.098,69.069
23.174,29.789,4.02,4.94,27.754,6.482,26.468,112.501,64.381
22.758,29.479,3.77,4.72,27.637,6.954,26.099,180.786,62.885
22.099,28.849,3.4,4.49,26.429,8.234,25.448,169.007,57.36
20.731,27.767,3.18,4.45,23.826,4.449,24.217,75.137,48.352
20.083,28.192,3.5,4.95,22.591,2.99,24.124,61.222,38.243
21.113,29.809,4.06,5.53,24.01,2.771,25.427,24.219,33.989
22.425,31.035,4.51,5.89,25.49,5.411,26.713,160.01,36.305
24.536,32.377,4.65,5.71,28.552,3.929,28.435,125.016,49.53
24.72,31.721,4.36,5.33,29.544,3.136,28.212,36.778,58.655
24.012,30.344,4.02,4.81,28.557,4.125,27.142,107.511,70.948
23.135,29.497,3.98,4.75,27.745,1.198,26.296,3.045,73.598
22.907,29.267,3.98,4.82,27.72,5.237,26.066,112.329,69.069
23.218,29.834,4.01,4.91,27.754,3.851,26.513,46.923,64.381
22.969,29.692,3.78,4.74,27.637,8.828,26.312,217.869,62.885
21.732,28.484,3.37,4.47,26.656,11.137,25.085,355.919,57.36
20.808,27.844,3.19,4.43,24.432,7.509,24.295,132.571,48.352
20.661,28.772,3.55,4.96,23.517,2.572,24.702,36.595,38.243
21.305,30.0,4.08,5.54,24.01,0.812,25.621,2.87,33.989
22.99,31.599,4.57,5.93,25.879,2.9,27.277,16.031,36.305
24.345,32.183,4.62,5.72,28.555,4.338,28.28,45.81,49.53
24.72,31.721,4.36,5.33,29.518,5.088,28.175,92.907,58.655
24.069,30.4,4.02,4.82,28.598,1.012,27.2,3.349,70.948
23.461,29.822,4.01,4.75,27.745,4.738,26.618,29.314,73.598
23.505,29.867,4.04,4.85,27.72,2.825,26.663,25.947,69.069
23.197,29.812,4.01,4.94,27.754,6.98,26.491,101.611,64.381
22.749,29.509,3.78,4.75,27.637,9.662,26.13,217.008,62.885
21.683,28.432,3.37,4.45,26.624,9.265,25.032,94.148,57.36
