minimum_temperature,maximum_temperature,crop_evapotranspiration,potential_evapotranspiration,vapour_pressure,wet_day_frequency,average_temperature,rainfall,cloud_cover
18.608,30.173,4.47,6.33,20.281,2.119,24.375,17.427,27.521
20.417,32.098,5.14,6.9,22.533,2.115,26.25,36.652,29.128
22.212,33.155,5.39,6.95,25.069,2.754,27.696,45.349,41.366
21.487,31.328,5.02,6.47,25.939,9.085,26.402,265.373,51.807
21.576,29.691,4.46,5.5,25.749,7.85,25.603,189.65,72.807
21.143,28.776,4.27,5.18,25.428,7.642,24.943,95.521,79.287
21.159,28.882,4.31,5.32,25.38,7.508,25.006,122.265,72.778
21.121,29.698,4.44,5.62,25.219,6.344,25.386,77.366,64.52
20.432,28.919,4.03,5.27,24.591,14.559,24.675,365.724,61.652
19.623,28.268,3.62,5.0,23.401,7.182,23.908,154.246,52.669
18.64,28.118,3.5,5.11,21.331,3.716,23.343,77.969,40.677
17.966,28.879,3.88,5.71,19.908,0.735,23.408,1.454,29.015
18.871,30.436,4.51,6.37,20.897,0.045,24.64,0.045,25.482
20.921,32.604,5.2,6.95,22.533,0.531,26.756,0.531,27.095
22.74,33.681,5.46,6.94,25.025,4.125,28.192,106.183,41.222
23.142,32.97,5.21,6.61,26.129,3.745,28.049,124.337,48.7
21.985,30.106,4.5,5.63,25.785,6.029,26.017,130.678,69.512
21.203,28.859,4.28,5.29,25.428,8.175,25.028,189.97,74.766
21.292,29.03,4.32,5.33,25.441,8.144,25.153,171.555,72.778
20.788,29.346,4.4,5.64,25.219,6.763,25.037,117.961,61.401
20.855,29.342,4.08,5.39,24.981,6.85,25.098,98.317,56.183
19.771,28.438,3.64,5.12,23.464,6.241,24.077,162.056,48.259
18.361,27.837,3.48,5.1,21.331,4.146,23.061,155.401,42.019
16.981,27.894,3.79,5.72,18.896,0.142,22.423,0.142,26.516
18.347,29.912,4.44,6.23,19.697,1.563,24.114,29.523,31.009
19.867,31.549,5.09,6.83,21.377,0.839,25.702,12.988,30.859
22.426,33.362,5.42,6.81,25.029,4.523,27.873,94.981,47.319
21.655,31.479,5.04,6.37,25.623,9.117,26.554,169.768,58.291
21.429,29.545,4.45,5.41,25.785,5.882,25.456,150.841,77.919
