minimum_temperature,maximum_temperature,crop_evapotranspiration,potential_evapotranspiration,vapour_pressure,wet_day_frequency,average_temperature,rainfall,cloud_cover
24.825,33.831,5.12,6.03,28.952,4.542,29.294,55.636,70.632
23.924,32.642,4.77,5.86,29.108,8.108,28.25,212.207,63.414
23.896,31.609,4.1,5.21,28.462,6.332,27.741,99.973,61.173
22.407,29.585,3.46,4.76,26.111,7.793,25.983,181.059,52.684
20.855,28.032,3.13,4.62,24.422,3.327,24.441,54.519,42.103
20.188,28.502,3.46,5.14,22.541,2.248,24.336,18.708,31.765
20.826,29.974,4.07,5.82,22.81,0.315,25.398,0.316,26.435
22.71,32.158,4.75,6.35,25.113,2.033,27.386,59.017,28.064
25.971,34.731,5.12,6.37,29.288,1.263,30.362,16.859,38.966
25.709,35.404,5.46,6.62,30.493,3.182,30.541,104.585,49.911
25.954,35.427,5.41,6.23,28.756,1.842,30.677,26.623,68.729
25.106,34.243,5.2,5.98,28.111,3.047,29.675,39.531,76.908
24.26,33.288,5.07,5.98,28.952,6.233,28.752,166.305,70.632
24.446,33.164,4.83,5.87,29.108,4.418,28.791,59.706,63.414
23.564,31.28,4.07,5.23,28.462,7.446,27.411,176.673,61.173
22.163,29.341,3.43,4.73,26.623,8.954,25.74,231.246,52.684
20.954,28.133,3.13,4.61,24.41,7.498,24.541,286.373,42.103
20.874,29.169,3.5,5.15,23.332,3.311,25.022,63.19,31.765
21.224,30.372,4.11,5.82,23.93,0.53,25.796,2.815,26.435
23.567,33.018,4.84,6.4,26.039,1.035,28.27,11.097,28.064
25.847,34.603,5.09,6.38,29.266,2.031,30.212,36.72,38.966
26.212,35.903,5.51,6.62,30.845,3.229,31.042,74.334,49.911
26.385,35.88,5.45,6.25,28.756,1.902,31.132,26.68,68.729
25.432,34.57,5.25,5.99,28.209,3.285,30.001,31.351,76.908
24.758,33.787,5.12,6.02,28.952,4.319,29.249,81.969,70.632
24.278,33.023,4.82,5.87,29.108,7.15,28.631,127.691,63.414
23.746,31.46,4.08,5.23,28.532,7.058,27.592,113.688,61.173
21.897,29.074,3.41,4.73,26.44,7.142,25.474,175.459,52.684
21.364,28.543,3.16,4.61,24.737,3.081,24.952,30.921,42.103
20.934,29.23,3.51,5.15,23.33,1.444,25.083,12.782,31.765
21.706,30.855,4.14,5.84,23.93,1.399,26.278,13.794,26.435
23.625,33.077,4.84,6.41,26.039,0.63,28.323,1.527,28.064
25.568,34.326,5.06,6.38,29.291,3.151,29.936,101.898,38.966
25.909,35.607,5.48,6.63,30.618,3.458,30.746,74.808,49.911
25.609,35.085,5.36,6.21,28.754,3.331,30.335,82.801,68.729
25.342,34.483,5.22,5.96,28.111,3.301,29.913,41.931,76.908
24.829,33.835,5.12,6.02,28.952,3.232,29.299,46.147,70.632
24.209,32.925,4.81,5.87,29.108,4.469,28.533,69.206,63.414
23.998,31.712,4.11,5.23,28.462,4.404,27.844,50.695,61.173
22.336,29.514,3.45,4.74,26.513,5.616,25.914,72.614,52.684
21.503,28.682,3.17,4.61,24.737,3.354,25.092,55.336,42.103
21.298,29.594,3.52,5.15,23.33,1.704,25.425,40.076,31.765
21.868,31.015,4.16,5.88,23.93,2.654,26.44,37.18,26.435
22.577,32.045,4.75,6.38,24.938,1.032,27.316,12.913,28.064
25.682,34.439,5.07,6.34,29.291,1.113,30.052,23.909,38.966
26.684,36.373,5.57,6.64,30.845,2.276,31.545,48.987,49.911
26.237,35.71,5.42,6.26,28.756,1.844,30.961,40.337,68.729
25.203,34.343,5.2,5.98,28.111,4.573,29.773,37.808,76.908
24.567,33.572,5.09,5.98,28.677,6.278,29.057,165.058,70.632
24.678,33.397,4.86,5.87,29.108,5.168,29.005,82.435,63.414
23.794,31.507,4.09,5.23,28.462,10.379,27.64,253.473,61.173
22.35,29.527,3.44,4.73,26.269,8.691,25.927,233.759,52.684
21.376,28.557,3.16,4.62,24.737,5.534,24.966,185.459,42.103
20.952,29.266,3.52,5.17,23.43,1.488,25.119,16.308,31.765
21.272,30.421,4.11,5.86,23.523,2.035,25.845,14.727,26.435
22.739,32.188,4.75,6.39,25.139,0.406,27.416,0.413,28.064
24.705,33.487,4.99,6.33,26.714,2.309,29.095,39.921,38.966
25.961,35.652,5.49,6.6,30.847,1.938,30.791,14.593,49.911
25.659,35.132,5.36,6.2,28.639,3.433,30.383,68.886,68.729
25.532,34.669,5.25,5.98,28.111,2.788,30.099,40.08,76.908
24.513,33.541,5.09,6.01,28.768,5.181,29.024,115.514,70.632
24.29,33.008,4.82,5.87,28.858,6.612,28.616,116.112,63.414
23.672,31.388,4.08,5.23,28.462,6.703,27.518,127.285,61.173
22.194,29.372,3.43,4.73,26.348,8.477,25.771,234.872,52.684
21.32,28.5,3.16,4.63,24.737,5.552,24.909,118.15,42.103
20.657,28.972,3.5,5.15,22.885,4.164,24.804,89.932,31.765
21.489,30.638,4.12,5.84,23.451,2.427,26.062,32.792,26.435
23.065,32.538,4.8,6.4,26.039,1.177,27.789,6.646,28.064
25.309,34.09,5.04,6.39,29.291,0.907,29.698,2.43,38.966
25.102,34.794,5.39,6.59,28.936,5.49,29.933,185.18,49.911
25.337,34.832,5.33,6.17,28.756,2.218,30.084,29.657,68.729
